epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,246.087,0.77527,0.62396,0.99573,0.8972,0.86058,0.91386,0.76988,0.65757,0.47321,0.89703,6.0095e-05,6.0095e-05,6.0095e-05
102,248.474,0.79566,0.65702,1.01107,0.90159,0.85786,0.91492,0.77115,0.65207,0.47005,0.89566,5.95059e-05,5.95059e-05,5.95059e-05
103,250.87,0.78511,0.64858,1.00237,0.93367,0.83635,0.91584,0.77371,0.64874,0.46698,0.8947,5.89169e-05,5.89169e-05,5.89169e-05
104,253.269,0.7268,0.609,0.97984,0.92578,0.83901,0.91577,0.77312,0.64736,0.46719,0.8941,5.83278e-05,5.83278e-05,5.83278e-05
105,255.623,0.74815,0.60746,0.9883,0.9279,0.83512,0.91544,0.77556,0.64793,0.46704,0.89481,5.77388e-05,5.77388e-05,5.77388e-05
106,257.961,0.77019,0.65621,0.99492,0.92828,0.83594,0.91513,0.77564,0.64843,0.46791,0.89502,5.71498e-05,5.71498e-05,5.71498e-05
107,260.331,0.75344,0.62338,0.97673,0.92068,0.83992,0.91403,0.77624,0.64695,0.46574,0.8942,5.65607e-05,5.65607e-05,5.65607e-05
108,262.782,0.78041,0.63424,0.9996,0.92066,0.84313,0.91438,0.77625,0.64768,0.46269,0.8934,5.59717e-05,5.59717e-05,5.59717e-05
109,265.063,0.7975,0.63764,0.99387,0.9185,0.84563,0.91332,0.77341,0.64705,0.45983,0.89204,5.53826e-05,5.53826e-05,5.53826e-05
110,267.565,0.78146,0.62128,0.99691,0.92106,0.84139,0.91396,0.77339,0.64939,0.46134,0.8924,5.47935e-05,5.47935e-05,5.47935e-05
111,269.964,0.76031,0.62044,0.98762,0.93149,0.83597,0.91383,0.77398,0.65238,0.46125,0.89295,5.42045e-05,5.42045e-05,5.42045e-05
112,272.423,0.75702,0.63127,0.97962,0.93006,0.83714,0.91329,0.77452,0.6516,0.46251,0.89322,5.36154e-05,5.36154e-05,5.36154e-05
113,274.926,0.72561,0.60216,0.98675,0.90595,0.85738,0.91597,0.7748,0.65093,0.46423,0.89241,5.30264e-05,5.30264e-05,5.30264e-05
114,277.364,0.81988,0.66216,1.01897,0.91109,0.85371,0.9182,0.77745,0.64681,0.45981,0.89136,5.24374e-05,5.24374e-05,5.24374e-05
115,279.751,0.73017,0.64091,1.00531,0.92313,0.84512,0.91814,0.77655,0.64421,0.45703,0.88996,5.18483e-05,5.18483e-05,5.18483e-05
116,282.128,0.79422,0.62455,0.99546,0.89016,0.87234,0.92062,0.77884,0.63989,0.4562,0.88853,5.12593e-05,5.12593e-05,5.12593e-05
117,284.578,0.77967,0.62413,0.98748,0.92799,0.84868,0.92123,0.78022,0.63592,0.45694,0.88721,5.06702e-05,5.06702e-05,5.06702e-05
118,287.078,0.73012,0.61813,0.98664,0.9301,0.8467,0.92212,0.78105,0.63456,0.46024,0.88737,5.00812e-05,5.00812e-05,5.00812e-05
119,289.428,0.72678,0.60138,0.98251,0.90117,0.86488,0.92119,0.78216,0.63353,0.4628,0.88739,4.94921e-05,4.94921e-05,4.94921e-05
120,291.83,0.78234,0.62949,0.99737,0.90887,0.86207,0.92396,0.78276,0.6362,0.46511,0.88775,4.89031e-05,4.89031e-05,4.89031e-05
121,294.168,0.74539,0.60088,0.98934,0.89925,0.87102,0.92313,0.7809,0.63782,0.46217,0.8876,4.8314e-05,4.8314e-05,4.8314e-05
